"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-01-08","74","86","52"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-01-09","69",,"52"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-01-10","74",,"52"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-01-11","67",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-01-12","73",,"52"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-01-13","74","88",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-01-14","75",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-01-15","75","90",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-01-17","76","88",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-01-18","78","88","55"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-01-19","76",,"55"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-01-20","69","86",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-01-21","70",,"57"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-01-22","73",,"52"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-01-23","69","86","52"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-01-24","64",,"46"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-01-25","70","86",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-01-26","74",,"50"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-01-27","72",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-01-28","69",,"54"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-01-29","73",,"59"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-01-30","70","88","54"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-01-31","74","88",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-02-01","76","90","57"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-02-02","71",,"59"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-02-03","66","82","50"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-02-04","66",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-02-05","61","86","54"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-02-06","67","84",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-02-07","76",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-02-08","70","88","52"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-02-09","63",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-02-10","63",,"50"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-02-11","66",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-02-12","69","82",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-02-13","67",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-02-14","69",,"52"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-02-16","62","82","52"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-02-17","66",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-02-18","63","84","52"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-02-19","65","84","50"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-02-20","62","79",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-02-21","70",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-02-22","67",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-02-23","65",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-02-24","67","88",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-02-25","62","86","52"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-02-26","63",,"43"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-02-27","69",,"46"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-02-28","70","86","48"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-03-02","65",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-03-03","68",,"46"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-03-04","73","88","48"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-03-05","73",,"48"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-03-06","69",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-03-08","80",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-03-09","71","84",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-03-10","67",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-03-11","61","84",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-03-13","75",,"52"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-03-14","71","82",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-03-15","56",,"41"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-03-16","61",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-03-17","76","90",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-03-18","64",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-03-20","65",,"46"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-03-21","66","86","46"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-03-22","59",,"48"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-03-23","56","73","50"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-03-24","65",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-03-25","64","79",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-03-26","62",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-03-27","61",,"46"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-03-28","60","79","43"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-03-29","55",,"45"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-03-30","60","73","45"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-04-01","69",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-04-05","60",,"41"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-04-08","73",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-04-09","63",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-04-10","67",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-04-14","60",,"39"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-04-26","53",,"43"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-05-02","51",,"46"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-05-04","58",,"37"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-05-05","55",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-05-06","49",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-05-07","45","66","34"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-05-08","66",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-05-09","51",,"34"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-05-10","52","70","43"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-05-11","48",,"34"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-05-12","53",,"39"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-05-13","61",,"34"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-05-14","58","79","39"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-05-15","55","70",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-05-16","54",,"48"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-05-17","56",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-05-18","46","61","37"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-05-19","54",,"50"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-05-20","51","59",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-05-21","55",,"50"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-05-22","52",,"50"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-05-24","48","55",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-05-26","47",,"30"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-05-27","58",,"32"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-06-01","48",,"45"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-06-04","57",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-06-05","40","64","28"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-06-06","50",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-06-07","44",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-06-08","46",,"43"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-06-09","43",,"36"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-06-10","50",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-06-12","55",,"28"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-06-13","40",,"30"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-06-14","45","46","43"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-06-16","43",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-06-18","45","57","41"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-06-22","51",,"28"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-06-24","49",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-06-25","46",,"45"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-06-27","50",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-06-28","50",,"46"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-06-29","52",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-07-07","54",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-07-08","48","63",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-07-12","42",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-07-13","43",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-07-14","40",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-07-15","41",,"39"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-07-17","43",,"27"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-07-18","44","57",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-07-21","42","52",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-07-24","43",,"27"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-07-26","51",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-08-02","51","59",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-08-03","49",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-08-04","45",,"28"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-08-05","44",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-08-07","44",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-08-08","51",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-08-09","53",,"28"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-08-10","46",,"30"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-08-11","58",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-08-12","65",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-08-13","54","75","34"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-08-14","44","68",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-08-15","51",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-08-16","63",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-08-17","53","79",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-08-18","62",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-08-19","64","81",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-08-20","60",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-08-22","55","75",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-08-23","49",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-08-27","50",,"36"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-08-29","48",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-09-01","41",,"23"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-09-02","57",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-09-03","47","64",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-09-04","47",,"32"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-09-05","63",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-09-06","50",,"30"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-09-09","64",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-09-10","61",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-09-12","56",,"45"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-09-13","50",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-09-14","52",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-09-15","55",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-09-16","45","61","34"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-09-17","49",,"36"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-09-18","58",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-09-19","51","75",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-09-21","61",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-09-22","52",,"39"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-09-23","50",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-09-24","57","66","48"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-09-25","52",,"43"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-09-26","48",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-09-27","54",,"48"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-09-28","46",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-09-29","63",,"39"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-09-30","64","84",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-10-01","50",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-10-03","41",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-10-06","53",,"37"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-10-07","55",,"39"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-10-08","51",,"50"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-10-09","58",,"48"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-10-10","60",,"50"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-10-11","57",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-10-12","70",,"43"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-10-13","51",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-10-15","64",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-10-16","66",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-10-17","62","79",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-10-18","63",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-10-19","64",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-10-20","71",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-10-21","60","79",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-10-22","48",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-10-23","49",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-10-25","56",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-10-26","54",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-10-27","61",,"36"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-10-28","56",,"41"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-10-29","64",,"39"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-10-30","80",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-10-31","66",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-11-01","53","81",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-11-02","62",,"50"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-11-04","65","79",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-11-05","72",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-11-06","56",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-11-07","50",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-11-08","56","77",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-11-09","63",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-11-10","56","73","43"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-11-11","62","70",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-11-12","65",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-11-13","66",,"45"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-11-14","63",,"48"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-11-15","65",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-11-16","62",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-11-17","54",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-11-18","62",,"39"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-11-19","70",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-11-20","54",,"43"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-11-21","71",,"46"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-11-22","61",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-11-23","51",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-11-24","59",,"43"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-11-25","62",,"45"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-11-26","67",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-11-27","56","79",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-11-28","71",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-11-29","60","79",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-11-30","56","68","45"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-12-02","53",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-12-03","58",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-12-04","68",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-12-05","54",,"48"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-12-06","52","75",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-12-08","66",,"46"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-12-10","56","75","46"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-12-11","69",,"52"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-12-12","72",,"45"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-12-13","71",,"46"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-12-14","72",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-12-15","70",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-12-16","69","84","48"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-12-17","67",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-12-18","56",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-12-19","65",,"46"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-12-20","72","84","50"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-12-22","65","84","46"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-12-23","74","86",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-12-24","74","88",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-12-25","68",,"54"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-12-26","62","86",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-12-27","59","77","50"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-12-28","68",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-12-29","63","84",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-12-30","78",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1974-12-31","68","90","50"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1975-01-01","62",,"50"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1975-01-02","66",,"55"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1975-01-03","71",,"48"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1975-01-04","71","86","50"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1975-01-05","72","88",
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1975-01-06","78",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1975-01-07","73","90","50"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1975-01-08","66","90","48"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1975-01-09","70",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1975-01-10","72",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1975-01-11","71","88","50"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1975-01-12","70",,
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1975-01-13","70","86","52"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1975-01-14","76","84","52"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1975-01-15","69",,"52"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1975-01-21","63","84","54"
"CIM00085574","ARTURO MERINO BENITEZ INTERNATIONAL, CI","1975-01-22","66",,"50"
